DOCKET,RPT_PERIOD,OUTG_SEQ,Refuel_Cycle,Outage_Date_Time,OUTG_DATE,OUTG_TYPE,OUTG_HRS,OUTG_REASN,OUTG_METH,OUTG_LER,OUTG_SYSTM,OUTG_COMP,DESCRIP,,,,,,,,,,,,,,,,,,,,,,,,,
271,200708,2007-01,,,08/30/2007 00:00:00,F,32.78,A,3,,,,RX SCRAM DUE TO TESTING OF #2 TURBINE STOP VALVE (TSV) - #2 TSV RAPIDLY OPENED CAUSING OTHER 3 TSV TO CLOSE WHICH PROVIDED SCRAM SIGNAL.,,,,,,,,,,,,,,,,,,,,,,,,,
271,200709,2007-01,,,08/30/2007 00:00:00,F,22.23,A,4,,,,RX SCRAM DUE TO TESTING OF #2 TURBINE STOP VALVE (TSV) - #2 TSV RAPIDLY OPENED CAUSING OTHER 3 TSV TO CLOSE WHICH PROVIDED SCRAM SIGNAL.,,,,,,,,,,,,,,,,,,,,,,,,,
271,201005,2010-02,,,05/26/2010 00:00:00,F,56.85,A,3,,,,REACTOR SCRAM OCCURRED DUE TO SWITCHYARD EQUIPMENT,,,,,,,,,,,,,,,,,,,,,,,,,
271,200406,04-03,,,06/18/2004 00:00:00,F,305.33,A,3,27104003,EB,TRANSF,GENERATOR LOAD REJECT DUE TO ELECTRICAL FAULT ON MAIN TRANSFORMER.,,,,,,,,,,,,,,,,,,,,,,,,,
271,200407,04-03,,,06/18/2004 00:00:00,F,142.7,A,4,27104003,EB,TRANSF,GENERATOR LOAD REJECT DUE TO ELECTRICAL FAULT ON MAIN TRANSFORMER,,,,,,,,,,,,,,,,,,,,,,,,,
271,200009,00-007,,,09/13/2000 00:00:00,F,45.11,A,2,27100004,HC,,DEGRADATION OF CONDENSER VACUUM CAUSED BY SJAE VALVE CLOSURE.,,,,,,,,,,,,,,,,,,,,,,,,,
271,199806,98-5,,,06/09/1998 00:00:00,F,123.5,A,3,27198016,CH,VALVEX,FEEDWATER REGULATOR VALVE STUCK OPEN.,,,,,,,,,,,,,,,,,,,,,,,,,
271,200103,01-03,,,03/19/2001 00:00:00,F,53.78,A,3,27101001,IA,INSTRU,TURBINE TRIP AND REACTOR SCRAM DUE TO FAULTY AUXILIARY CONTACTS IN A REACTOR PROTECTION SYSTEM RELAY.,,,,,,,,,,,,,,,,,,,,,,,,,
271,200309,03-10,,,09/27/2003 00:00:00,F,36.35,A,1,,CA,VALVEX,MANUAL SHUTDOWN DUE TO DRYWELL LEAKAGE CAUSED BY THE RV-19 VALVE.,,,,,,,,,,,,,,,,,,,,,,,,,
271,200309,03-11,,,09/29/2003 00:00:00,F,48.82,A,9,,CB,VALVEX,"CONTINUATION OF OUTAGE FOR ""B"" RECIRCULATION PUMP SEAL REPLACEMENT.",,,,,,,,,,,,,,,,,,,,,,,,,
271,200310,03-11,,,09/29/2003 00:00:00,F,61.92,A,4,,CB,VALVEX,"CONTINUATION OF OUTAGE FOR ""B"" RECIRCULATION PUMP SEAL REPLACEMENT.",,,,,,,,,,,,,,,,,,,,,,,,,
272,200712,2007-3,,,12/28/2007 00:00:00,F,78.1,A,3,,,,REACTOR TRIPPED AND UNIT TRIPPED OFF-LINE DUE TO FAILURE OF 12 STATION POWER TRANSFORMER LOAD TAP CHANGER AT 1754H ON 12/28/07.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200801,2007-3,,,12/28/2007 00:00:00,F,14.08,A,4,,,,REACTOR TRIPPED AND UNIT TRIPPED OFF-LINE DUE TO FAILURE OF 12 STATION POWER TRANSFORMER LOAD TAP CHANGER AT 1754H ON 12/28/07.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200903,S1F09-01,,,03/27/2009 00:00:00,F,24.15,A,1,,,,TURBINE TAKEN OFFLINE FOR HIGH STEAM GENERATOR SULFATES.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201006,S1F10-02,,,06/17/2010 00:00:00,F,12.89,A,1,,,,12BF19 POSITIONER FAILURE. POSITIONER REPLACED.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201006,S1F10-01,,,06/15/2010 00:00:00,F,21.08,A,1,,,,13BF19 AIR REGULATOR FAILURE. AIR REGULATOR REPLACED.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201007,S1F10,,,07/07/2010 00:00:00,F,404.52,A,3,,,,SALEM 1 TRIPPED DUE TO INADVERTANT ACTUATION OF B MPT DELUGE SYSTEM RESULTING IN  A 17 DAY FORCED OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201010,S1F10-04,,,10/15/2010 00:00:00,F,54.92,A,3,,,,REACTOR TRIP DUE TO VOLTAGE REGULATOR TRANSIENT. ROOT CAUSE EVAULATION IS BEING CONDUCTED.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201104,S1F11-01,,04/21/2011 16:00:00,04/21/2011 00:00:00,F,37.32,A,2,,,,REACTOR TRIP ON LOSS OF 4 CIRCULATORS.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200504,1,,,04/20/2005 00:00:00,F,49,A,1,,,,REPAIR PIPING LEAK ON A SAMPLE LINE OFF THE SAFETY INJECTION SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,
272,200006,1,,,06/03/2000 00:00:00,F,10,A,2,,,,EHC SYSTEM LEAK ON 12W INTERCEPT VALVE. REACTOR NOT SHUT DOWN.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200008,4,,,08/09/2000 00:00:00,F,44,A,3,,,,CONTROL ROD BANK FAILURE.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200012,6,,,12/08/2000 00:00:00,F,57,A,3,,,,SOLID STATE PROTECTION SYSTEM COMPONENT FAILURE RESULTED IN LOSS OF FEEDWATER AND STEAM GENERATOR LOW LEVEL.,,,,,,,,,,,,,,,,,,,,,,,,,
272,199905,1,,,05/20/1999 00:00:00,F,77,A,3,,,,"DROPPED CONTROL ROD, GRIPPER FUSE FAILURE DUE TO CONTAINMENT FAN COIL UNIT LEAK.",,,,,,,,,,,,,,,,,,,,,,,,,
272,200001,1,,,01/06/2000 00:00:00,F,202,A,2,,,,STEAM GENERATOR FEED PUMP TRIP DUE TO LOW SUCTION PRESSURE. CAUSED BY LOSS OF FEEDWATER HEATERS.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200105,2,,,05/22/2001 00:00:00,F,95,A,3,,,,FAILED CURRENT TRANSFORMER WIRES.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200109,3,,,09/24/2001 00:00:00,F,144,A,2,,,,LOSS OF #2 STATION POWER TRANSFORMER.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200110,3,,,09/24/2001 00:00:00,F,371,A,4,,,,LOSS OF #2 STATION POWER TRANSFORMER.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200203,1,,,03/03/2002 00:00:00,F,238,A,1,,,,CIRCULATING WATER SYSTEM.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200307,1,,,07/29/2003 00:00:00,F,59,A,3,,,,500KV 1-5 BREAKER FAILURE,,,,,,,,,,,,,,,,,,,,,,,,,
272,200308,1,,,07/29/2003 00:00:00,F,58,A,4,,,,500KV 1-5 BREAKER FAILURE.,,,,,,,,,,,,,,,,,,,,,,,,,
272,200310,3,,,10/15/2003 00:00:00,F,77,A,1,,,,MANUAL REACTOR SHUTDOWN DUE TO STEAM GENERATOR LEVEL CONTROL VALVE FAILURE (14BF19).,,,,,,,,,,,,,,,,,,,,,,,,,
272,201204,S1F12-01,,04/30/2012 10:03:00,04/30/2012 00:00:00,F,13.95,A,3,,,,Unit 1 Trip due to an Inadvertent Safety Injection and Main Steam Line Isolating Signals Generated During Functional Testing of Hagan 7100 Process Control Loop for Main Turbine Inlet Steam Pressure.  Root Cause Evaluation is in progress.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201205,S1F12-01,,04/30/2012 10:03:00,04/30/2012 00:00:00,F,157.42,A,4,,,,Unit 1 Trip due to an Inadvertent Safety Injection and Main Steam Line Isolating Signals Generated During Functional Testing of Hagan 7100 Process Control Loop for Main Turbine Inlet Steam Pressure.  Root Cause Evaluation is in progress.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201212,S1F12-03,,12/21/2012 05:27:00,12/21/2012 00:00:00,F,29.33,A,3,,,,Unit 1 tripped on 12/21/2012 due to MPT Over Excitation Signal to the AVR.  An EQACE is in progress on order 70147697.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201210,S1F12-02,,10/30/2012 01:09:00,10/30/2012 00:00:00,F,46.85,A,2,,,,Manual reactor trip of Unit 1 occurred due to the loss of 4 circ water pumps from high winds and river level due to Hurricane Sandy.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201211,S1F12-02,,10/30/2012 01:09:00,10/30/2012 00:00:00,F,62.43,A,4,,,,Manual reactor trip of Unit 1 occurred due to the loss of 4 circ water pumps from high winds and river level due to Hurricane Sandy.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201308,S1F13-01,,08/22/2013 19:29:00,08/22/2013 00:00:00,F,45.17,A,1,,,,Unit 1 shutdown due to 1PS1 Pressurizer Valve Leak.  ACE being tracked on order 70157547.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201404,S1F14-1,,04/08/2014 21:14:00,04/08/2014 00:00:00,F,69.31,A,2,,,,The trip was due to a SGFP Trip due to lost power to the Woodward Governor.  An Equipment Cause Evalaution will be performed on order 70165169.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201404,S1F14-2,,04/13/2014 21:13:00,04/13/2014 00:00:00,F,115.37,A,3,,,,This trip was due to a to a Generator Trip due to a failed CT wire.  An Equipment Cause Evaluation is being performed on order 70165317.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201405,S1F14-3,,05/07/2014 04:56:00,05/07/2014 00:00:00,F,93.45,A,3,,,,This trip was due to a to a Generator Trip due to a failed CT wire.  An Equipment Cause Evaluation is being performed on order 70165317.,,,,,,,,,,,,,,,,,,,,,,,,,
272,201503,S1F15-1,,03/15/2015 16:13:00,03/15/2015 00:00:00,S,167.43,A,1,,,,"Reactor shut down to address 7 day restoration time IAW Tech Spec 3.6.2.3, Action a, has expired due to 14 CFCU being inoperable.  On 3/8/2015 the 14 CFCU motor tripped during a surveillance test.  Troubleshooting was performed to restore the motor.",,,,,,,,,,,,,,,,,,,,,,,,,
275,200708,2,,,08/10/2007 00:00:00,F,172.53,A,1,,,,UNIT TAKEN OFFLINE TO REPAIR TURBINE STEAM LEAD #4 STOP VALVE.,,,,,,,,,,,,,,,,,,,,,,,,,
275,200909,1,,,09/19/2009 00:00:00,S,71.55,A,1,,,,UNIT 1 SHUT DOWN THE REACTOR AND MAIN TURBINE/GENERATOR TO REPAIR FAILED FEEDWATER HEATER 1-5A AND 1-6A TUBES.,,,,,,,,,,,,,,,,,,,,,,,,,
275,200005,1,,,05/15/2000 00:00:00,F,285,A,3,27500004,,,A 12 KV BUS FAULT CAUSED A UNIT TRIP.,,,,,,,,,,,,,,,,,,,,,,,,,
275,199812,1,,,12/17/1998 00:00:00,F,195.6,A,1,,,,MANUAL SHUTDOWN DUE TO CRACK IN WELD ON A LUBE OIL COOLER FOR RCP 1-3 AND REACTOR COOLANT LEAK IN RCP 1-3 THERMOWELL.,,,,,,,,,,,,,,,,,,,,,,,,,
275,200206,1,,,06/03/2002 00:00:00,F,35.8,A,3,,,,A VALVE POSITIONER AIR MANIFOLD FAILED RESULTING IN A LOSS OF AIR TO THE OPERATOR OF A MAIN FEEDWATER REGULATING VALVE. THE VALVE CLOSED CAUSING AN AUTOMATIC REACTOR TRIP ON LOW-LOW STEAM GENERATOR WATER LEVEL.,,,,,,,,,,,,,,,,,,,,,,,,,
275,200206,2,,,06/05/2002 00:00:00,F,15.7,A,1,,,,LIQUID WAS DISCOVERED IN THE BELLY OF THE MAIN GENERATOR.,,,,,,,,,,,,,,,,,,,,,,,,,
275,200207,,,,07/13/2002 00:00:00,F,14.2,A,1,,,,TURBINE GENERATOR TAKEN OFF LINE MANUALLY DUE TO INCREASING VIBRATION. REACTOR REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
275,200208,,,,08/10/2002 00:00:00,F,12.6,A,1,,,,"VIBRATIONS IN THE MAIN GENERATOR CURRENT TRANSFORMER PROMPTED OPERATORS TO MANUALLY TAKE UNIT OFFLINE TO PERFORM A ""BALANCE SHOT"" ON THE ROTOR. THE REACTOR REMAINED CRITICAL.",,,,,,,,,,,,,,,,,,,,,,,,,
275,200208,,,,08/11/2002 00:00:00,F,8.2,A,1,,,,"VIBRATIONS IN THE MAIN GENERATOR CURRENT TRANSFORMER PROMPTED OPERATORS TO MANUALLY TAKE UNIT OFFLINE TO PERFORM A ""BALANCE SHOT"" ON THE ROTOR. THE REACTOR REMAINED CRITICAL.",,,,,,,,,,,,,,,,,,,,,,,,,
275,200208,,,,08/24/2002 00:00:00,F,18.2,A,1,,,,"VIBRATIONS IN THE MAIN GENERATOR CURRENT TRANSFORMER PROMPTED OPERATORS TO MANUALLY TAKE UNIT OFFLINE TO PERFORM A ""BALANCE SHOT"" ON THE ROTOR. THE REACTOR REMAINED CRITICAL.",,,,,,,,,,,,,,,,,,,,,,,,,
275,200210,3,,,10/20/2002 00:00:00,S,275,A,1,,,,UNIT 1 ENTERED A PLANNED MID-CYCLE SHUTDOWN TO INVESTIGATE GENERATOR VIBRATIONS. THE ROTOR IS BEING REPLACED THUS EXTENDING THE OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
275,200211,3,,,10/20/2002 00:00:00,S,720,A,4,,,,UNIT 1 ENTERED A PLANNED MID-CYCLE SHUTDOWN TO INVESTIGATE GENERATOR VIBRATIONS. THE ROTOR IS BEING REPLACED THUS EXTENDING THE OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
275,200212,3,,,10/20/2002 00:00:00,S,266.3,A,4,,,,"UNIT 1 ENTERED A PLANNED MID-CYCLE SHUTDOWN IN OCTOBER TO INVESTIGATE GENERATOR VIBRATIONS. THE ROTOR WAS REPLACED, THUS EXTENDING THE OUTAGE.",,,,,,,,,,,,,,,,,,,,,,,,,
275,201306,1,,06/26/2013 03:52:00,06/26/2013 00:00:00,F,116.13,A,1,,,,"An inspection identified a thru wall crack in the socket weld at the half coupling attached to Line-985, upstream of RHR-1-RV-8708.  Engineering accepted a fatigue resistant socket weld profile. A weld repair was performed.",,,,,,,,,,,,,,,,,,,,,,,,,
275,201307,1,,06/26/2013 03:52:00,06/26/2013 00:00:00,F,38.28,A,4,,,,"An inspection found a thru wall crack in the socket weld at the half coupling attached to Line-985, upstream of RHR-1-RV-8708.  Engineering accepted a fatigue resistant socket weld profile at socket welded half coupling and a weld repair was performed.",,,,,,,,,,,,,,,,,,,,,,,,,
275,201403,2,,03/16/2014 20:20:00,03/16/2014 00:00:00,F,247.17,A,1,,,,"During power ascension from Refueling Outage 18, RCP 1-3 seal leak off was greater than expected. Operators reduced power and manually tripped the Rx 3/16/14 at 20:20. Repairs were completed on 3/27/14 and at 03:30 operators ended the forced outage.",,,,,,,,,,,,,,,,,,,,,,,,,
277,200412,02,,,12/22/2004 00:00:00,F,55,A,3,,,,AUTO SCRAM DUE TO AN EHC CARD FAILURE.,,,,,,,,,,,,,,,,,,,,,,,,,
277,199910,01,,,09/30/1999 00:00:00,F,120,A,4,,,,POWER REDUCED DUE TO TURBINE GENERATOR TRIP LEADING TO REACTOR SCRAM.,,,,,,,,,,,,,,,,,,,,,,,,,
277,199708,6,,,08/29/1997 00:00:00,F,0,A,5,,HG,DEMINX,POWER REDUCTION DUE TO 2D CONDENSATE DEMIN FAILED.,,,,,,,,,,,,,,,,,,,,,,,,,
277,199801,9,,,12/29/1997 00:00:00,S,51.8,A,4,,,,EHC SECONDARY PRESSURE AMPLIFIER REPAIR.,,,,,,,,,,,,,,,,,,,,,,,,,
277,199909,01,,,09/30/1999 00:00:00,F,4.9,A,3,,,,POWER REDUCED DUE TO TURBINE GENERATOR TRIP LEADING TO A REACTOR SCRAM.,,,,,,,,,,,,,,,,,,,,,,,,,
277,200107,1,,,07/01/2001 00:00:00,F,59.2,A,3,,,,REACTOR POWER WAS REDUCED TO 0% DUE TO FAILURE OF EHC POWER SUPPLY MODULE.,,,,,,,,,,,,,,,,,,,,,,,,,
277,200110,2,,,10/23/2001 00:00:00,F,137,A,3,,,,REACTOR SCRAM DUE TO GENERATOR GROUND ON THE A PHASE BUS WORK.,,,,,,,,,,,,,,,,,,,,,,,,,
277,200402,01,,,02/22/2004 00:00:00,F,77.2,A,2,,,,"UNIT 2 WAS MANUALLY SCRAMMED DUE TO LOSS OF CONDENSER VACUUM. AN RFPT EXHAUST TO CONDENSER EXPANSION JOINT FAILED, ALLOWING AIR IN-LEAKAGE TO EXCEED THE CAPACITY OF THE OFF-GAS SYSTEM, RESULTING IN A BUILDUP OF NONCONDENSIBLE GASES IN THE CONDENSER.",,,,,,,,,,,,,,,,,,,,,,,,,
277,200212,2,,,12/21/2002 00:00:00,F,66.9,A,3,,,,REACTOR SCRAM DUE TO FAILURE OF EHC SYSTEM CONTROL CARD. FAILURE CAUSED CONTROL VALVE TO OPEN AND UNIT SCRAMMED ON LOW STEAM PRESSURE.,,,,,,,,,,,,,,,,,,,,,,,,,
277,200304,1,,,04/12/2003 00:00:00,F,40,A,3,,,,"REACTOR POWER WAS REDUCED TO 0% DUE TO THE FAILURE OF THE ""D"" OUTBOARD MSIV INSTRUMENT AIR LINE.",,,,,,,,,,,,,,,,,,,,,,,,,
277,200307,2,,,07/22/2003 00:00:00,F,92.5,A,3,,,,"REACTOR POWER WAS REDUCED TO 0% DUE TO FOREIGN MATERIAL IN ISOPHASE BUS DUCTS THAT CAUSED INTERMITTENT GENERATOR GROUNDS, TRIPPING UNIT. (SYSTEM 50D GENERATOR ISOPHASE BUS COOLING)",,,,,,,,,,,,,,,,,,,,,,,,,
278,200802,P3M0801,,,02/05/2008 00:00:00,F,54.42,A,1,,,,UNIT 3 BEGAN AN UNPLANNED LOAD REDUCTION FOR HIGH SRV TALILPIPE TEMPERATURE IN PREPARATION FOR A FORCED OUTAGE TO REPLACE THE SRV.,,,,,,,,,,,,,,,,,,,,,,,,,
278,200901,P2MO901,,,01/21/2009 00:00:00,F,155.27,A,1,,,,UNPLANNED LOAD REDUCTION FOR ELEVATED GASSING ON THE 3C MAIN POWER TRANSFORMER IN PREPARATION FOR A FORCED OUTAGE TO REPLACE THE TRANSFORMER.,,,,,,,,,,,,,,,,,,,,,,,,,
278,200903,P3MO,,,03/15/2009 00:00:00,F,9.28,A,1,,,,UNIT 3 COMMENCED AN UNPLANNED LOAD REDUCTION FOR BPV OSCILLATIONS.,,,,,,,,,,,,,,,,,,,,,,,,,
278,201011,P3M09,,,11/15/2010 00:00:00,F,119.13,A,1,,,,FORCED OUTAGE TO REPLACE THE MAIN POWER TRANSFORMER.,,,,,,,,,,,,,,,,,,,,,,,,,
278,201110,P3F03,,10/14/2011 10:02:00,10/14/2011 00:00:00,F,6.68,A,1,,,,MAINTENANCE OUTAGE FOR HIGH VIBRATION ON THE MAIN TURBINE DUE TO PACKING RUB.,,,,,,,,,,,,,,,,,,,,,,,,,
278,201110,P3F05,,10/15/2011 01:23:00,10/15/2011 00:00:00,F,6.68,A,1,,,,MAINTENANCE OUTAGE FOR HIGH VIBRATION ON THE MAIN TURBINE DUE TO PACKING RUB,,,,,,,,,,,,,,,,,,,,,,,,,
278,201110,P3F06,,10/15/2011 10:24:00,10/15/2011 00:00:00,F,6.33,A,1,,,,MAINTENANCE OUTAGE FOR HIGH VIBRATION ON THE MAIN TURBINE DUE TO PACKING RUB,,,,,,,,,,,,,,,,,,,,,,,,,
278,201110,P3F04,,10/14/2011 17:18:00,10/14/2011 00:00:00,F,6.83,A,1,,,,MAINTENANCE OUTAGE FOR HIGH VIBRATION ON THE MAIN TURBINE DUE TO PACKING RUB,,,,,,,,,,,,,,,,,,,,,,,,,
278,200008,1,,,08/07/2000 00:00:00,F,61.6,A,3,,,,AUTO SCRAM CAUSED BY THE FAILURE OF A ROOT VALVE IN THE VARIABLE LEG OF THE RX WATER LEVEL INSTRUMENT.  ROCKWELL MARK 111 1500# GLOBE VALVE GLAND PACKING FOLLOWER FAILURE.,,,,,,,,,,,,,,,,,,,,,,,,,
278,199811,1,,,11/27/1998 00:00:00,S,37.9,A,2,,,,REACTOR WAS SHUTDOWN TO ALLOW INSTRUMENT NITROGEN SUPPLY LINE REPAIR.,,,,,,,,,,,,,,,,,,,,,,,,,
278,199812,01,,,12/03/1998 00:00:00,F,117.3,A,1,,,,REACTOR POWER WAS REDUCED TO 15% AND THE GENERATOR WAS TAKEN OFF LINE DUE TO FAILURE OF THE MAIN TURBINE LUBE OIL BOOSTER PUMP BAFFLER VALVE.,,,,,,,,,,,,,,,,,,,,,,,,,
278,199703,2,,,03/07/1997 00:00:00,F,72,A,2,,CB,MOTORX,'B' RECIRC PUMP MOTOR TRIP DURING TROUBLESHOOTING OF 'A' RECIRC PUMP MOTOR OIL LEVEL.,,,,,,,,,,,,,,,,,,,,,,,,,
278,199711,12,,,11/28/1997 00:00:00,S,55,A,2,,CC,VALVEX,"""E"" SRV LEAKING (DURATION IS SHOWN ONLY FOR SHUTDOWN)",,,,,,,,,,,,,,,,,,,,,,,,,
278,199712,12,,,11/28/1997 00:00:00,S,14,A,4,,,,"""E"" SRV LEAK REPAIR.",,,,,,,,,,,,,,,,,,,,,,,,,
278,200201,,,,01/13/2002 00:00:00,S,19.6,A,1,,,,GENERATOR TAKEN OFFLINE TO REPAIR THE GENERATOR POTENTIAL TRANSFORMER CIRCUIT. REACTOR REMAINED CRITICAL.,,,,,,,,,,,,,,,,,,,,,,,,,
278,201402,P3F07,,02/25/2014 09:07:00,02/25/2014 00:00:00,F,3.32,A,1,,,,Commenced unplanned excluded (per NEI 99-02) load reduction to 20.6% CTP 20:14 2/23/14 due to repair of generator disconnect overheating due to environmental conditions. Generator off line 09:07 2/25.  Generator synched 12:26 2/25. 100% power 04:29 2/26.,,,,,,,,,,,,,,,,,,,,,,,,,
280,201511,1G-21,,10/13/2015 18:15:00,10/13/2015 00:00:00,F,420.48,A,4,,,,10/13/15 @ 1815 Unit 1 Reactor Auto Trip due to Main Generator electrical lock-out.,,,,,,,,,,,,,,,,,,,,,,,,,
280,201510,1G-21,,10/13/2015 18:15:00,10/13/2015 00:00:00,F,437.75,A,3,,,,10/13/15 @ 1815 Unit 1 Reactor Auto Trip due to Main Generator electrical lock-out.,,,,,,,,,,,,,,,,,,,,,,,,,
280,200701,1G-08,,,01/06/2007 00:00:00,S,35.27,A,1,,,,UNIT OFFLINE FOR K-8 CONTROL ROD REPAIRS,,,,,,,,,,,,,,,,,,,,,,,,,
280,199811,,,,11/22/1998 00:00:00,F,62.4,A,3,28098013,SB,SG,"""B"" STEAM GENERATOR HIGH LEVEL.",,,,,,,,,,,,,,,,,,,,,,,,,
280,199811,,,,11/26/1998 00:00:00,F,26.5,A,2,28098014,SJ,FCV,FLOW CONTROL VALVE FAILED CLOSED.,,,,,,,,,,,,,,,,,,,,,,,,,
280,199701,,,,01/24/1997 00:00:00,F,184.6,A,1,28097001,SB,V,"SHUTDOWN IN ACCORDANCE WITH TECH SPEC 4.15.C.1 TO REPAIR A PINHOLE LEAK ON TWO INCH MAIN STEAM PIPING.  THE LINE GOES TO 1-MS-TD-4 FROM THE ""B"" MAIN STEAM LINE.",,,,,,,,,,,,,,,,,,,,,,,,,
280,199702,,,,01/24/1997 00:00:00,F,38.2,A,4,28097001,SB,V,"CONTINUATION OF SHUTDOWN IN ACCORDANCE WITH TECH SPEC 4.15.C.1 TO REPAIR A PINHOLE LEAK ON TWO INCH MAIN STEAM PIPING. THE LINE GOES TO 1-MS-TD-4 FROM THE ""B"" MAIN STEAM LINE.",,,,,,,,,,,,,,,,,,,,,,,,,
280,199702,,,,02/19/1997 00:00:00,F,0,A,5,,AB,EHTR,"POWER REDUCTION DUE TO ""C"" GROUP OF PZR HEATERS FAILING.",,,,,,,,,,,,,,,,,,,,,,,,,
280,199702,,,,02/19/1997 00:00:00,F,62.7,A,2,28097003,AB,EHTR,"MANUAL TRIP DUE TO ""C"" GROUP OF PZR HEATERS FAILING.",,,,,,,,,,,,,,,,,,,,,,,,,
280,199802,,,,02/02/1998 00:00:00,F,57.7,A,3,S198002,EL,GEN,"LOSS OF GENERATOR EXCITATION POWER, INITIATED ROOT CAUSE AND RECOMMEND ACTIONS TO PREVENT RECURRENCE.",,,,,,,,,,,,,,,,,,,,,,,,,
280,199805,,,,05/10/1998 00:00:00,F,382.7,A,1,28098009,AB,PSP,"NON-ISOLABLE WELD LEAK ON ""C"" REACTOR COOLANT PUMP SEAL INJECTION LINE. AFFECTED PIPING WAS REPLACED.",,,,,,,,,,,,,,,,,,,,,,,,,
280,200301,,,,01/14/2003 00:00:00,F,268.7,A,2,,AB,MO,"REACTOR MANUALLY TRIPPED DUE TO ""C"" REACTOR COOLANT PUMP MOTOR BEARING FAILURE.",,,,,,,,,,,,,,,,,,,,,,,,,
280,200301,,,,01/25/2003 00:00:00,F,75,A,3,,AB,FCV,"DURING STARTUP REACTOR TRIPPED ON LOW SG LEVEL, CAUSE DUE TO LEVEL CONTROL ASSOCIATED WITH THE FEEDWATER CONTROL VALVES.",,,,,,,,,,,,,,,,,,,,,,,,,
280,200306,,,,06/15/2003 00:00:00,F,37.7,A,1,28003003,AA,84,"DURING STARTUP, UNIT WAS MANUALLY TRIPPED FROM CRITICAL DURING PHYSICS TESTING DUE TO MISALIGNED CONTROL ROD.",,,,,,,,,,,,,,,,,,,,,,,,,
280,200309,,,,09/18/2003 00:00:00,F,69.8,A,2,,KE,N/A,UNIT 1 FORCED OFFLINE DUE TO LOSS OF POWER TO ALL CW PUMPS DURING HURRICANE ISABEL.,,,,,,,,,,,,,,,,,,,,,,,,,
281,200610,2G-04,,,10/07/2006 00:00:00,F,102.82,A,2,,,,MANUAL TRIP DUE TO TURBINE CONTROL MALFUNCTION.,,,,,,,,,,,,,,,,,,,,,,,,,
281,201007,2G-07,,,07/11/2010 00:00:00,F,113.63,A,1,,,,MAIN GENERATOR OFF LINE FOR CIRCULATING WATER LEAK REPAIR.,,,,,,,,,,,,,,,,,,,,,,,,,
281,201102,2G-09,,02/02/2011 05:33:00,02/02/2011 00:00:00,F,379.97,A,3,,,,UNIT 2 REACTOR TRIP DUE TO PARTIAL LOSS OF COOLANT FLOW,,,,,,,,,,,,,,,,,,,,,,,,,
281,201106,2G-11,,06/20/2011 17:52:00,06/20/2011 00:00:00,F,137.57,A,1,,,,UNIT 2 RAMPED DOWN FOR ISOPHASE BUSES DUCT REPAIR.,,,,,,,,,,,,,,,,,,,,,,,,,
281,199702,,,,02/18/1997 00:00:00,F,70.9,A,2,28197001,TG,JX,MANUAL RX TRIP DUE TO PARTIAL LOSS OF POWER TO THE EHC PANEL AND #4 GOVERNOR VALVE GOING CLOSED WITH OTHER STARTING TO GO CLOSED.,,,,,,,,,,,,,,,,,,,,,,,,,
281,199712,,,,12/02/1997 00:00:00,F,38.2,A,2,28197004,SB,Z1,INVALID MAIN STEAM TRIP VALVE (MSTV) INDICATION RESULTED IN MANUAL TRIP. MSTV ACTUATOR ARM WAS RELOCATED CLOSER TO THE VALVE POSITION BAR TO PROVIDE ADDITIONAL OVERLAP.,,,,,,,,,,,,,,,,,,,,,,,,,
281,199907,,,,07/05/1999 00:00:00,F,247.6,A,3,,AB,ISV,2-RC-MOV-2591 DISC SEPARATED FROM STEM.,,,,,,,,,,,,,,,,,,,,,,,,,
281,200102,,,,02/10/2001 00:00:00,F,44.2,A,1,,AB,SNB,UNIT SHUTDOWN TO REPAIR 2-RC-HSS-116,,,,,,,,,,,,,,,,,,,,,,,,,
